"","DATE","RENTED_BIKE_COUNT","TEMPERATURE","HUMIDITY","WIND_SPEED","VISIBILITY","DEW_POINT_TEMPERATURE","SOLAR_RADIATION","RAINFALL","SNOWFALL","FUNCTIONING_DAY","SEASONSAutumn","SEASONSSpring","SEASONSSummer","SEASONSWinter","HOLIDAYHoliday","HOLIDAYNo.Holiday","HOUR0","HOUR1","HOUR10","HOUR11","HOUR12","HOUR13","HOUR14","HOUR15","HOUR16","HOUR17","HOUR18","HOUR19","HOUR2","HOUR20","HOUR21","HOUR22","HOUR23","HOUR3","HOUR4","HOUR5","HOUR6","HOUR7","HOUR8","HOUR9"
"743","31/12/2017",-0.893836626606022,-1.22852798687239,-1.08115053771704,-0.0250251555224221,0.929522006812891,-1.44573480043985,-0.654040684775878,-0.132487434896699,-0.174940352444723,"Yes",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"744","31/12/2017",-0.781748404774989,-1.26983054700662,-0.885884171851015,-1.0885657107348,0.929522006812891,-1.37777128405881,-0.654040684775878,-0.132487434896699,-0.174940352444723,"Yes",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"745","01/01/2018",-0.81444080280904,-1.31939361916769,-0.885884171851015,-1.18525121575411,-0.124576514049153,-1.4230802949795,-0.654040684775878,-0.132487434896699,-0.174940352444723,"Yes",0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"746","01/01/2018",-0.777078062198696,-1.32765413119454,-0.837067580384509,-0.991880205715496,0.929522006812891,-1.40797729133927,-0.654040684775878,-0.132487434896699,-0.174940352444723,"Yes",0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"747","01/01/2018",-0.858030666854442,-1.36069617930192,-0.788250988918002,-0.798509195676881,0.929522006812891,-1.40797729133927,-0.654040684775878,-0.132487434896699,-0.174940352444723,"Yes",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"748","01/01/2018",-0.949880737521538,-1.38547771538245,-0.69061780598499,-0.701823690657574,0.929522006812891,-1.38532278587892,-0.654040684775878,-0.132487434896699,-0.174940352444723,"Yes",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"749","01/01/2018",-1.03861724647111,-1.40199873943614,-0.251268482786432,-0.605138185638266,0.919670618767451,-1.22674124765649,-0.654040684775878,-0.132487434896699,-0.174940352444723,"Yes",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"750","01/01/2018",-1.04017402732987,-1.41851976348984,-0.202451891319926,-0.895194700696188,0.578155833192209,-1.22674124765649,-0.654040684775878,-0.132487434896699,-0.174940352444723,"Yes",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"751","01/01/2018",-1.03394690389481,-1.42678027551668,-0.348901665719445,-0.605138185638266,0.929522006812891,-1.28715326221742,-0.654040684775878,-0.132487434896699,-0.174940352444723,"Yes",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"752","01/01/2018",-1.00903841015458,-1.44330129957037,-0.104818708386913,-0.605138185638266,0.929522006812891,-1.21163824401626,-0.654040684775878,-0.132487434896699,-0.174940352444723,"Yes",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"753","01/01/2018",-0.996584163284469,-1.46808283565091,-0.153635299853419,-0.701823690657574,0.929522006812891,-1.24939575311684,-0.654040684775878,-0.132487434896699,-0.174940352444723,"Yes",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"754","01/01/2018",-0.94676717580401,-1.41025925146299,-0.934700763317521,-0.991880205715496,0.885190760608412,-1.52124981864101,-0.481278429836379,-0.132487434896699,-0.174940352444723,"Yes",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"755","01/01/2018",-0.918745120346251,-1.18722542673816,-1.27641690358307,-0.895194700696188,0.545317873040744,-1.51369831682089,-0.0436140506563152,-0.132487434896699,-0.174940352444723,"Yes",0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"756","01/01/2018",-0.872041694583321,-1.04679672228179,-1.5204998609156,0.458402369574115,0.722642857858658,-1.55900732774159,0.313427942885315,-0.132487434896699,-0.174940352444723,"Yes",0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"757","01/01/2018",-0.784861966492517,-0.931149553905954,-1.86221600118114,1.03851539968996,0.916386822752304,-1.73269186960425,0.532260132475347,-0.132487434896699,-0.174940352444723,"Yes",0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"758","01/01/2018",-0.749056006740937,-0.856804945664345,-1.76458281824813,0.555087874593422,0.799812064214602,-1.59676483684216,0.61288251811378,-0.132487434896699,-0.174940352444723,"Yes",0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"759","01/01/2018",-0.67121696380272,-0.749418289315355,-1.66694963531512,0.361716864554807,0.775183594101003,-1.43063179679962,0.509225165150081,-0.132487434896699,-0.174940352444723,"Yes",0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"760","01/01/2018",-0.59960504429956,-0.807241873503273,-1.5204998609156,1.13520090470927,0.461581074654507,-1.37021978223869,0.244323040909516,-0.132487434896699,-0.174940352444723,"Yes",0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"761","01/01/2018",-0.652535593497548,-0.807241873503273,-1.47168326944909,0.748458884632037,0.706223877782925,-1.33246227313811,-0.0666490179815818,-0.132487434896699,-0.174940352444723,"Yes",0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"762","01/01/2018",-0.713250046989357,-0.906368017825418,-1.22760031211656,1.5219429247865,0.786676880154015,-1.26449875675707,-0.446725978848479,-0.132487434896699,-0.174940352444723,"Yes",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"763","01/01/2018",-0.795759432503868,-0.988973138093872,-1.17878372065005,0.168345854516193,0.74398753195711,-1.30225626585765,-0.642523201113244,-0.132487434896699,-0.174940352444723,"Yes",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"764","01/01/2018",-0.940540052368952,-1.06331774633548,-0.934700763317521,-0.411767175599651,0.783393084138869,-1.23429274947661,-0.654040684775878,-0.132487434896699,-0.174940352444723,"Yes",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"765","01/01/2018",-0.81444080280904,-1.07983877038917,-0.885884171851015,-0.508452680618959,0.824440534328201,-1.21918974583638,-0.654040684775878,-0.132487434896699,-0.174940352444723,"Yes",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"766","01/01/2018",-0.819111145385333,-1.12940184255024,-0.69061780598499,-0.508452680618959,0.717717163835938,-1.17388073491568,-0.654040684775878,-0.132487434896699,-0.174940352444723,"Yes",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"767","01/01/2018",-0.873598475442085,-1.16244389065763,-0.495351440118964,-0.895194700696188,0.809663452260041,-1.12102022217487,-0.654040684775878,-0.132487434896699,-0.174940352444723,"Yes",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"768","01/01/2018",-0.895393407464786,-1.18722542673816,-0.348901665719445,-0.991880205715496,0.735778041919244,-1.08326271307429,-0.654040684775878,-0.132487434896699,-0.174940352444723,"Yes",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"769","02/01/2018",-0.904734092617372,-1.20374645079185,-0.202451891319926,-0.605138185638266,0.555169261086183,-1.0379537021536,-0.654040684775878,-0.132487434896699,-0.174940352444723,"Yes",0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"770","02/01/2018",-0.967005326967946,-1.22852798687239,-0.104818708386913,-0.895194700696188,0.489493340783252,-1.03040220033348,-0.654040684775878,-0.132487434896699,-0.174940352444723,"Yes",0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"771","02/01/2018",-1.02771978045976,-1.24504901092608,0.188080840412125,-0.798509195676881,0.207086883480649,-0.947335680312207,-0.654040684775878,-0.132487434896699,-0.174940352444723,"Yes",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"772","02/01/2018",-1.07130964450516,-1.26157003497977,0.188080840412125,-1.28193672077342,0.315452151980485,-0.954887182132323,-0.654040684775878,-0.132487434896699,-0.174940352444723,"Yes",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"773","02/01/2018",-1.0868774530928,-1.27809105903346,0.432163797744657,-1.18525121575411,-0.216522802473257,-0.894475167571397,-0.654040684775878,-0.132487434896699,-0.174940352444723,"Yes",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"774","02/01/2018",-1.04484436990616,-1.31113310714084,0.432163797744657,-1.0885657107348,-0.0818871658522479,-0.92468117485186,-0.654040684775878,-0.132487434896699,-0.174940352444723,"Yes",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"775","02/01/2018",-0.918745120346251,-1.31939361916769,0.432163797744657,-1.28193672077342,-0.0408397156629159,-0.932232676671976,-0.654040684775878,-0.132487434896699,-0.174940352444723,"Yes",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"776","02/01/2018",-0.59960504429956,-1.31939361916769,0.52979698067767,-1.18525121575411,-0.30354339687464,-0.902026669391513,-0.654040684775878,-0.132487434896699,-0.174940352444723,"Yes",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"777","02/01/2018",-0.115446197223848,-1.33591464322138,0.627430163610682,-0.895194700696188,-0.41847625740477,-0.894475167571397,-0.654040684775878,-0.132487434896699,-0.174940352444723,"Yes",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"778","02/01/2018",-0.644751689203726,-1.31113310714084,0.383347206278151,-1.47530773081203,-0.436537135488076,-0.939784178492092,-0.515830880824279,-0.132487434896699,-0.174940352444723,"Yes",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"779","02/01/2018",-0.811327241091511,-1.17070440268447,-0.397718257185951,0.168345854516193,-0.129502208071873,-1.09081421489441,-0.216376305595814,-0.132487434896699,-0.174940352444723,"Yes",0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"780","02/01/2018",-0.716363608706886,-1.08809928241602,-0.885884171851015,0.555087874593422,0.326945438033498,-1.22674124765649,0.106113236957917,-0.132487434896699,-0.174940352444723,"Yes",0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"781","02/01/2018",-0.679000868096542,-0.980712626067027,-1.42286667798259,0.168345854516193,0.537108383002877,-1.43818329861973,0.359497877535848,-0.132487434896699,-0.174940352444723,"Yes",0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"782","02/01/2018",-0.710136485271829,-0.931149553905954,-1.71576622678162,1.81199943984442,0.880265066585692,-1.6118678404824,0.440120263174281,-0.132487434896699,-0.174940352444723,"Yes",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"783","02/01/2018",-0.664989840367663,-0.914628529852263,-1.86221600118114,2.58548347999888,0.921312516775024,-1.72514036778413,0.394050328523748,-0.132487434896699,-0.174940352444723,"Yes",0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"784","02/01/2018",-0.675887306379013,-0.931149553905954,-1.76458281824813,1.23188640972857,0.926238210797744,-1.64962534958298,0.221288073584249,-0.132487434896699,-0.174940352444723,"Yes",0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"785","02/01/2018",-0.636967784909904,-0.947670577959645,-1.71576622678162,1.13520090470927,0.929522006812891,-1.62697084412263,-0.0666490179815818,-0.132487434896699,-0.174940352444723,"Yes",0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"786","02/01/2018",-0.554458399395394,-1.0302756982281,-1.5204998609156,0.845144389651344,0.929522006812891,-1.54390432410135,-0.446725978848479,-0.132487434896699,-0.174940352444723,"Yes",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"787","02/01/2018",-0.084310580048561,-1.1211413305234,-1.66694963531512,0.555087874593422,0.929522006812891,-1.72514036778413,-0.642523201113244,-0.132487434896699,-0.174940352444723,"Yes",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"788","02/01/2018",-0.507754973632464,-1.16244389065763,-1.47168326944909,0.651773379612729,0.929522006812891,-1.61941934230251,-0.654040684775878,-0.132487434896699,-0.174940352444723,"Yes",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"789","02/01/2018",-0.568469427124273,-1.2120069628187,-1.5693164523821,0.458402369574115,0.929522006812891,-1.72514036778413,-0.654040684775878,-0.132487434896699,-0.174940352444723,"Yes",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"790","02/01/2018",-0.661876278650134,-1.26983054700662,-1.47168326944909,0.2650313595355,0.929522006812891,-1.70248586232379,-0.654040684775878,-0.132487434896699,-0.174940352444723,"Yes",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"791","02/01/2018",-0.710136485271829,-1.33591464322138,-1.22760031211656,0.651773379612729,0.929522006812891,-1.6118678404824,-0.654040684775878,-0.132487434896699,-0.174940352444723,"Yes",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"792","02/01/2018",-0.845576419984327,-1.36895669132876,-1.12996712918355,0.555087874593422,0.929522006812891,-1.58166183320193,-0.654040684775878,-0.132487434896699,-0.174940352444723,"Yes",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"793","03/01/2018",-0.8860527223122,-1.41025925146299,-0.983517354784028,-0.315081670580344,0.929522006812891,-1.54390432410135,-0.654040684775878,-0.132487434896699,-0.174940352444723,"Yes",0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"794","03/01/2018",-0.93275614807513,-1.46808283565091,-0.788250988918002,-0.508452680618959,0.918028720759878,-1.49859531318066,-0.654040684775878,-0.132487434896699,-0.174940352444723,"Yes",0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"795","03/01/2018",-0.963891765250417,-1.50938539578513,-0.739434397451496,0.2650313595355,0.929522006812891,-1.51369831682089,-0.654040684775878,-0.132487434896699,-0.174940352444723,"Yes",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"796","03/01/2018",-1.03083334217728,-1.55894846794621,-0.641801214518483,-0.411767175599651,0.927880108805317,-1.51369831682089,-0.654040684775878,-0.132487434896699,-0.174940352444723,"Yes",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"797","03/01/2018",-1.06819608278763,-1.55894846794621,-0.641801214518483,0.555087874593422,0.929522006812891,-1.51369831682089,-0.654040684775878,-0.132487434896699,-0.174940352444723,"Yes",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"798","03/01/2018",-1.03083334217728,-1.58373000402674,-0.54416803158547,0.651773379612729,0.898325944668998,-1.49104381136054,-0.654040684775878,-0.132487434896699,-0.174940352444723,"Yes",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"799","03/01/2018",-0.92185868206378,-1.60851154010728,-0.495351440118964,0.651773379612729,0.914744924744731,-1.49859531318066,-0.654040684775878,-0.132487434896699,-0.174940352444723,"Yes",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"800","03/01/2018",-0.655649155215077,-1.62503256416097,-0.495351440118964,0.651773379612729,0.886832658615985,-1.50614681500078,-0.654040684775878,-0.132487434896699,-0.174940352444723,"Yes",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"801","03/01/2018",-0.0920944843423828,-1.63329307618782,-0.446534848652458,-0.218396165561037,0.881906964593266,-1.49859531318066,-0.654040684775878,-0.132487434896699,-0.174940352444723,"Yes",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"802","03/01/2018",-0.602718606017089,-1.61677205213413,-0.69061780598499,-0.0250251555224221,0.696372489737485,-1.58166183320193,-0.469760946173745,-0.132487434896699,-0.174940352444723,"Yes",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"803","03/01/2018",-0.80354333679769,-1.51764590781198,-0.983517354784028,1.13520090470927,0.522331300934718,-1.62697084412263,-0.0205790833310487,-0.132487434896699,-0.174940352444723,"Yes",0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"804","03/01/2018",-0.719477170424415,-1.42678027551668,-1.08115053771704,1.42525741976719,0.496060932813546,-1.60431633866228,0.232805557246883,-0.132487434896699,-0.174940352444723,"Yes",0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"805","03/01/2018",-0.672773744661484,-1.33591464322138,-1.27641690358307,1.32857191474788,0.446803992586347,-1.63452234594274,0.520742648812714,-0.132487434896699,-0.174940352444723,"Yes",0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"806","03/01/2018",-0.700795800119243,-1.23678849889924,-1.32523349504957,0.555087874593422,0.781751186131296,-1.58166183320193,0.64743496910168,-0.132487434896699,-0.174940352444723,"Yes",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"807","03/01/2018",-0.714806827848122,-1.17896491471132,-1.37405008651608,1.03851539968996,0.770257900078283,-1.5665588295617,0.61288251811378,-0.132487434896699,-0.174940352444723,"Yes",0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"808","03/01/2018",-0.689898334107892,-1.14592286660394,-1.42286667798259,1.03851539968996,0.890116454631132,-1.57411033138182,0.451637746836914,-0.132487434896699,-0.174940352444723,"Yes",0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"809","03/01/2018",-0.669660182943956,-1.08809928241602,-1.37405008651608,0.2650313595355,0.929522006812891,-1.49859531318066,0.060043302307384,-0.132487434896699,-0.174940352444723,"Yes",0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"810","03/01/2018",-0.540447371666515,-1.2120069628187,-1.12996712918355,0.0716603494968853,0.929522006812891,-1.45328630225996,-0.366103593210046,-0.132487434896699,-0.174940352444723,"Yes",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"811","03/01/2018",-0.143468252681606,-1.31113310714084,-0.934700763317521,0.361716864554807,0.929522006812891,-1.43818329861973,-0.654040684775878,-0.132487434896699,-0.174940352444723,"Yes",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"812","03/01/2018",-0.464165109587062,-1.36069617930192,-0.837067580384509,0.2650313595355,0.929522006812891,-1.43063179679962,-0.654040684775878,-0.132487434896699,-0.174940352444723,"Yes",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"813","03/01/2018",-0.677444087237777,-1.37721720335561,-0.69061780598499,0.748458884632037,0.929522006812891,-1.37777128405881,-0.654040684775878,-0.132487434896699,-0.174940352444723,"Yes",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"814","03/01/2018",-0.613616072028439,-1.41025925146299,-0.54416803158547,1.03851539968996,0.924596312790171,-1.34756527677834,-0.654040684775878,-0.132487434896699,-0.174940352444723,"Yes",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"815","03/01/2018",-0.68211442981407,-1.4846038597046,-0.251268482786432,-0.411767175599651,0.878623168578119,-1.30225626585765,-0.654040684775878,-0.132487434896699,-0.174940352444723,"Yes",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"816","03/01/2018",-0.828451830537919,-1.54242744389252,-0.202451891319926,-0.895194700696188,0.876981270570546,-1.33246227313811,-0.654040684775878,-0.132487434896699,-0.174940352444723,"Yes",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"817","04/01/2018",-0.887609503170964,-1.5754694919999,-0.202451891319926,-0.315081670580344,0.913103026737158,-1.36266828041858,-0.654040684775878,-0.132487434896699,-0.174940352444723,"Yes",0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"818","04/01/2018",-0.901620530899844,-1.62503256416097,-0.104818708386913,0.555087874593422,0.919670618767451,-1.37021978223869,-0.654040684775878,-0.132487434896699,-0.174940352444723,"Yes",0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"819","04/01/2018",-0.943653614086481,-1.65807461226835,-0.0560021169204067,0.2650313595355,0.893400250646278,-1.37777128405881,-0.654040684775878,-0.132487434896699,-0.174940352444723,"Yes",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"820","04/01/2018",-1.04640115076493,-1.6663351242952,-0.202451891319926,-0.0250251555224221,0.876981270570546,-1.43818329861973,-0.654040684775878,-0.132487434896699,-0.174940352444723,"Yes",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"821","04/01/2018",-1.07597998708145,-1.67459563632204,-0.153635299853419,-0.411767175599651,0.903251638691718,-1.43063179679962,-0.654040684775878,-0.132487434896699,-0.174940352444723,"Yes",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"822","04/01/2018",-1.03239012303605,-1.68285614834889,-0.446534848652458,-0.411767175599651,0.929522006812891,-1.53635282228124,-0.654040684775878,-0.132487434896699,-0.174940352444723,"Yes",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"823","04/01/2018",-0.948323956662774,-1.68285614834889,-0.54416803158547,0.555087874593422,0.929522006812891,-1.57411033138182,-0.654040684775878,-0.132487434896699,-0.174940352444723,"Yes",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"824","04/01/2018",-0.664989840367663,-1.72415870848312,-0.348901665719445,-1.18525121575411,0.908177332714438,-1.53635282228124,-0.654040684775878,-0.132487434896699,-0.174940352444723,"Yes",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"825","04/01/2018",-0.129457224952727,-1.76546126861734,-0.153635299853419,-1.0885657107348,0.903251638691718,-1.50614681500078,-0.654040684775878,-0.132487434896699,-0.174940352444723,"Yes",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"826","04/01/2018",-0.605832167734617,-1.70763768442943,-0.495351440118964,-0.508452680618959,0.808021554252468,-1.58166183320193,-0.492795913499012,-0.132487434896699,-0.174940352444723,"Yes",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"827","04/01/2018",-0.828451830537919,-1.58373000402674,-0.739434397451496,-0.701823690657574,0.719359061843511,-1.57411033138182,-0.158788887282648,-0.132487434896699,-0.174940352444723,"Yes",0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"828","04/01/2018",-0.724147513000708,-1.41851976348984,-0.885884171851015,-0.895194700696188,0.389337562321283,-1.50614681500078,0.140665687945817,-0.132487434896699,-0.174940352444723,"Yes",0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"829","04/01/2018",-0.683671210672835,-1.29461208308715,-1.22760031211656,-0.798509195676881,0.622487079396688,-1.57411033138182,0.405567812186381,-0.132487434896699,-0.174940352444723,"Yes",0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"830","04/01/2018",-0.693011895825421,-1.22026747484554,-1.27641690358307,-0.701823690657574,0.706223877782925,-1.54390432410135,0.394050328523748,-0.132487434896699,-0.174940352444723,"Yes",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
